id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
3294,Edinson Cavani,36,2983,35,36.86661798879504,4,2.2004457861185074,143,25,5,0,F S,Paris Saint Germain,28,30.785857636481524,30.9136044383049,2.781270120292902
3277,Alexandre Lacazette,30,2416,28,22.47401910275221,3,6.658300872892141,85,50,3,0,F S,Lyon,18,13.352955881506205,23.215866085141897,7.629051171243191
696,Falcao,29,1969,21,14.863331604748964,5,2.8996158242225647,80,23,2,0,F S,Monaco,17,11.822962630540133,15.487091083079576,3.574448049068451
717,Bafétimbi Gomis,31,2613,20,18.49983580969274,3,2.79583902284503,91,25,6,0,F S,Marseille,17,16.21955289505422,17.558151353150606,2.676426187157631
942,Florian Thauvin,38,2991,15,9.62995583191514,8,8.574120261706412,95,61,2,0,F M S,Marseille,14,8.869860712438822,22.089292909950018,10.39108912460506
1817,Mario Balotelli,23,1748,15,11.925692638382316,1,0.9889703020453453,75,10,5,3,F S,Nice,12,8.88537366501987,8.885695492848754,2.278926068916917
3423,Kylian Mbappe-Lottin,29,1503,15,8.283355018123984,8,6.225765215232968,53,31,2,0,F M S,Monaco,15,8.283355018123984,15.442711479961872,2.3409838937222958
5701,Ivan Santini,34,2905,15,12.709910731762648,2,3.0780026763677597,71,25,7,0,F,Caen,12,9.669526796787977,14.473920196294785,3.3144439198076725
3244,Nicolas de Preville,30,2077,14,9.620095685124397,1,3.2830588100478053,63,37,2,0,F M S,Lille,9,5.819624638184905,10.808671100065112,3.8914640843868256
3800,Steve Mounie,35,2839,14,11.624606769531965,3,2.88287522085011,105,24,4,1,F S,Montpellier,14,11.624606769531965,13.82778026163578,2.9643536526709795
3570,Benjamin Moukandjo,25,2017,13,10.198664703406394,1,3.672972612082958,48,27,1,0,F M S,Lorient,10,7.918381520546973,12.50819854810834,1.8973922776058316
3293,Lucas Moura,37,2446,12,10.220891910605133,5,6.0927172135561705,66,55,0,0,F M S,Paris Saint Germain,11,9.460796940140426,22.506100445985794,11.131712580099702
3406,Emiliano Sala,34,2573,12,10.27461975812912,4,2.7482742071151733,68,32,6,0,F S,Nantes,11,8.754426833242178,13.217865891754627,3.6600443944334984
3477,Jimmy Briand,34,2885,12,11.797035301104188,5,4.382058514282107,71,32,2,0,F S,Guingamp,9,9.516815230250359,15.6511041931808,4.99556845985353
3211,Martin Braithwaite,34,2948,11,14.011498365551233,3,3.1576498299837112,98,23,7,0,F M S,Toulouse,7,9.451132360845804,10.979184553027153,1.6323263067752123
