id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
12850,Esteban Lepaul,33,2671,20,15.161144349724054,5,3.359610127285123,82,22,3,0,F S,"Angers,Rennes",17,12.120895098894835,16.240748312324286,3.8267402574419975
7490,Mason Greenwood,31,2413,16,14.180098555982113,6,7.051848088391125,113,52,3,0,F M S,Marseille,10,8.099337466061115,22.10278902668506,12.005082274787128
12413,Joaquín Panichelli,27,2202,16,14.715991329401731,1,2.9524750281125307,58,21,3,0,F M S,Strasbourg,11,10.155420538038015,14.645621437579393,3.873768337070942
9690,Folarin Balogun,29,2197,13,13.742539389058948,4,4.1103387251496315,72,22,4,1,F S,Monaco,10,11.462253956124187,15.567311994731426,1.9075878635048866
3697,Odsonne Edouard,29,1879,12,13.342069167643785,3,2.0989868957549334,60,20,1,0,F S,Lens,11,12.581974048167467,15.112782396376133,3.2517467588186264
3603,Corentin Tolisso,29,2229,11,10.196067720651627,4,4.521071578375995,49,33,4,0,F M S,Lyon,9,7.9157823622226715,19.188629550859332,9.746309012174606
942,Florian Thauvin,32,2442,10,11.676228793337941,5,9.6922970097512,72,78,6,0,M S,Lens,8,9.395943382754922,24.74320102483034,11.07353650033474
3226,Ousmane Dembélé,21,1024,10,6.604901619255543,7,5.207486420869827,45,41,0,0,F S,Paris Saint Germain,8,4.324616186320782,10.21094974130392,4.470038652420044
3799,Wesley Said,28,1971,10,11.482656002044678,2,5.792361650615931,55,26,2,0,M S,Lens,9,10.722560852766037,19.959219112992287,7.4501752480864525
7967,Anssumane Fati,24,968,10,11.083896696567535,0,1.8502037413418293,39,14,1,0,F M S,Monaco,7,8.043516147881746,12.456795707345009,3.763922795653343
9345,Ahmadou Bamba Dieng,21,1153,10,8.589171186089516,1,1.150337222032249,43,11,2,0,F S,Lorient,9,7.829076066613197,7.039293821901083,1.4353708811104298
10016,Bradley Barcola,28,1719,10,11.082264564931393,1,4.783318970352411,64,38,2,0,F S,Paris Saint Germain,10,11.082264564931393,20.102250767871737,7.54204841889441
10347,Pablo Pagis,27,1727,10,7.678920226171613,5,4.751152578741312,56,43,1,0,F M S,Lorient,8,6.158729957416654,9.98605920933187,2.77074209228158
10815,Lassine Sinayoko,31,2721,10,13.205435521900654,4,4.946237799711525,90,40,8,0,F M,Auxerre,7,10.16505503281951,14.834811598062515,3.0789404874667525
13735,Pavel Sulc,26,1472,10,8.023397114127874,3,3.30647349730134,42,19,2,0,F M S,Lyon,10,8.023397114127874,14.420377098023891,5.3071507178246975
318,Pierre-Emerick Aubameyang,29,1984,9,13.153694843873382,5,5.136944656725973,52,27,1,0,F M S,Marseille,9,13.153694843873382,18.052551044151187,3.561873098835349
5356,Breel Embolo,30,1829,9,8.342750357463956,3,1.4657922452315688,36,15,2,0,F S,Rennes,9,8.342750357463956,11.177925718948245,3.746053157374263
9656,Ilan Kebbal,28,2226,9,6.189049772918224,4,4.9013017155230045,49,58,7,0,F M S,Paris FC,6,3.1487349029630423,12.89548409730196,6.784041738137603
3721,Romain Del Castillo,31,2620,8,7.900858987122774,3,6.451569085940719,32,51,2,1,F M,Brest,2,1.8200979605317116,12.003721568733454,5.942119891755283
5727,Gauthier Hein,28,2265,8,7.189242847263813,7,4.243804233148694,43,54,1,1,F M S,Metz,3,3.388767149299383,9.050771676003933,4.043420132249594
6846,Sofiane Diop,32,2117,8,7.853348450735211,2,3.365375494584441,50,31,5,0,F M S,Nice,6,6.33315815217793,13.288034562952816,5.290724856778979
6874,Yann Gboho,31,2619,8,5.629588656127453,4,4.1475674994289875,57,57,1,1,F M S,Toulouse,8,5.629588656127453,12.911917438730597,4.810364473611116
6905,Ludovic Ajorque,31,2744,8,9.741490453481674,9,3.3866230212152004,53,40,9,1,F,Brest,8,9.741490453481674,15.873001044616103,5.105777461081743
7453,Khvicha Kvaratskhelia,27,1418,8,7.978250507265329,4,5.74300504103303,65,34,1,0,F S,Paris Saint Germain,7,7.218155387789011,16.57517534866929,8.328361079096794
11164,Martial Godo,27,1512,8,7.985416233539581,1,1.9963188730180264,38,21,2,0,M S,Strasbourg,8,7.985416233539581,13.828722517937422,4.502129964530468
11757,Hákon Haraldsson,31,2433,8,8.126840567216277,2,4.499602131545544,49,52,5,0,F M S,Lille,8,8.126840567216277,18.609450478106737,8.922549540176988
13051,Matias Fernandez-Pardo,28,2318,8,11.000444773584604,5,4.785188124515116,66,35,5,0,F M S,Lille,6,9.480254415422678,16.3206105530262,5.692189619876444
502,Olivier Giroud,29,1568,7,8.505264688283205,1,1.8515658974647522,40,18,2,0,F S,Lille,4,5.4648840725421906,8.63826072961092,2.159651977941394
6401,Amine Gouiri,21,1228,7,6.956223536282778,3,3.2106199748814106,35,30,0,0,F M S,Marseille,7,6.956223536282778,9.790907256305218,1.917477983981371
10431,Désiré Doué,23,1372,7,8.188008099794388,4,3.8526204489171505,55,29,0,0,F M S,Paris Saint Germain,7,7.427912965416908,15.078180879354477,6.510691784322262
11792,Issa Soumaré,33,2852,7,13.12170326244086,5,4.380414232611656,74,29,3,0,F M S,Le Havre,6,10.841417814604938,15.116177842020988,3.462058510631323
14082,Emersonn,27,1517,7,7.415036683902144,2,1.8788170740008354,51,19,5,1,F S,Toulouse,7,7.415036683902144,7.866539558395743,1.186018974520266
9490,Matthis Abline,32,2501,6,8.401815695688128,4,4.085846895352006,85,30,6,0,F M S,Nantes,6,7.641720516607165,12.229162354022264,3.8011139631271362
10058,Maghnes Akliouche,30,2355,6,6.614660864695907,6,5.215315073728561,48,42,3,0,F M S,Monaco,6,6.614660864695907,18.775879971683025,8.261359868571162
11767,Gonçalo Ramos,29,1229,6,9.349374802783132,1,1.4577409075573087,57,16,2,1,F S,Paris Saint Germain,5,7.829184444621205,7.852647136896849,3.061046328395605
11782,Mousa Al Tamari,32,2195,6,4.057304409332573,6,3.9403788344934583,59,33,4,0,D F M S,Rennes,6,4.057304409332573,12.826700691133738,5.713078986853361
14010,Igor Paixão,29,1904,6,5.230787428095937,5,2.193881480023265,52,27,3,0,D M S,Marseille,6,5.230787428095937,12.427828835323453,6.929787203669548
2897,Aleksandr Golovin,25,1695,5,4.700230384245515,5,2.307285126298666,34,24,2,1,M S,Monaco,5,4.700230384245515,11.270541843026876,5.069507037289441
3475,Ludovic Blas,31,1439,5,4.423529560677707,4,6.7945176884531975,44,44,1,0,D F M S,Rennes,3,2.903339291922748,12.136537472717464,6.082334714010358
