id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
3294,Edinson Cavani,32,2592,28,24.31458006054163,6,6.4004941545426846,106,38,3,0,F S,Paris Saint Germain,25,20.514118053019047,29.75093987584114,5.191347144544125
942,Florian Thauvin,35,2973,22,17.187834814190865,11,13.00877781957388,129,75,6,0,F M,Marseille,19,14.148056656122208,29.724860561080277,10.166102330200374
555,Memphis Depay,36,2569,19,13.003762170672417,13,7.758002858608961,106,75,2,0,F M S,Lyon,17,11.48357917368412,19.44432764314115,6.923560222610831
2099,Neymar,20,1797,19,16.53780734539032,13,12.280964711681008,91,70,4,1,F M,Paris Saint Germain,15,13.497421391308308,31.428776249289513,11.523165337741375
696,Falcao,26,2148,18,15.285138526000082,4,2.0114439241588116,70,16,1,0,F S,Monaco,15,12.244761834852397,12.214859701693058,2.885861137881875
1817,Mario Balotelli,28,2289,18,14.911137357354164,1,3.0626900047063828,108,32,11,1,F S,Nice,12,9.590470306575298,11.901695899665356,3.644095813855529
3667,Nabil Fekir,30,2488,18,11.944972170516849,8,7.036876141093671,88,60,8,0,F M S,Lyon,15,8.90458970144391,17.899115040898323,7.284308968111873
5110,Mariano,34,2524,18,13.493719259276986,4,3.598993710707873,98,29,6,0,F S,Lyon,17,12.733625272288918,15.992713324725628,3.140972499269992
5657,Karl Toko Ekambi,37,3033,17,16.099505146034062,5,5.880455506034195,103,47,4,0,F M S,Angers,14,13.819227178581059,19.96727255359292,3.8868976095691323
3310,Alassane Pléa,35,3045,16,13.466316292062402,5,3.0122389681637287,107,30,7,0,F S,Nice,15,11.9461242351681,17.2691379096359,3.2682047868147492
3362,Rony Lopes,38,2559,15,10.683087401092052,5,5.735834030434489,68,41,2,0,M S,Monaco,15,10.683087401092052,19.162293888628483,5.228738319128752
3512,Nolan Roux,35,2854,15,8.950713602826,1,1.6828645272180438,82,26,8,0,F M S,Metz,15,8.19061822630465,12.09038413502276,4.194664721377194
695,Bertrand Traoré,31,2293,13,9.106915744021535,4,2.8190845930948853,79,26,3,0,F M S,Lyon,13,9.106915744021535,17.78347520902753,7.707059936597943
3423,Kylian Mbappe-Lottin,28,2173,13,14.311490923166275,8,8.78862914815545,79,52,2,0,F M S,"Monaco,Paris Saint Germain",13,14.311490923166275,26.945045048370957,6.28191003203392
4670,Moussa Konate,33,2494,13,10.21581897046417,1,1.6246427269652486,68,17,8,0,F S,Amiens,11,8.69562894757837,9.135044269263744,0.9143162071704865
5656,Nicolas Pepe,36,2846,13,8.057306449860334,4,3.796745551750064,65,40,5,0,F M S,Lille,12,7.297211449593306,14.637685833498836,6.534546815790236
3262,Malcom,35,2881,12,8.719059573486447,7,9.6409802287817,75,87,2,0,F M S,Bordeaux,10,6.438768642023206,19.381258184090257,10.258707776665688
3406,Emiliano Sala,36,3039,12,15.75446859933436,4,2.546961300075054,95,35,3,1,F S,Nantes,8,11.954124284908175,15.332340646535158,2.844368513673544
5622,Júlio Tavares,26,2053,12,9.566526506096125,2,1.7222123318351805,52,27,3,0,F S,Dijon,9,7.286244470626116,10.826593929901719,2.5529824011027813
3477,Jimmy Briand,37,3215,11,10.744803111068904,2,2.2289986051619053,73,28,4,0,F M S,Guingamp,8,7.704423422925174,11.076998696662486,2.7138083316385746
3553,Ángel Di María,30,2134,11,12.92192399688065,6,7.664518039673567,98,52,1,0,F S,Paris Saint Germain,11,12.92192399688065,25.634030304849148,7.706768061965704
5625,Kwon Chang-Hoon,34,2147,11,6.593941193073988,3,2.5274927094578743,67,34,3,0,F M S,Dijon,11,6.593941193073988,9.188766486942768,1.8696080213412642
5701,Ivan Santini,32,2776,11,14.389147751964629,1,1.289746011607349,85,26,3,0,F S,Caen,6,9.828586324118078,10.360972010530531,2.023701903410256
3228,Giovanni Sio,33,2219,10,11.65587466955185,3,3.4176993183791637,84,22,5,1,F S,Montpellier,10,10.895779639482498,13.49928125552833,1.2132206577807665
4773,Benjamin Bourigeaud,37,3111,10,8.484215121716261,7,7.6288589127361774,66,95,3,0,F M S,Rennes,7,6.203994708135724,12.490284023806453,5.94479551538825
734,Wahbi Khazri,24,1941,9,7.276469053700566,2,3.8607458993792534,65,33,7,1,F M S,Rennes,6,4.236088464036584,8.30859662219882,2.4734625928103924
1109,Lucas Ocampos,31,2038,9,12.010221125558019,3,2.9615263529121876,62,24,6,1,M S,Marseille,9,12.010221125558019,16.694006774574518,4.70046161301434
3309,Valère Germain,35,2186,9,10.804504003375769,5,4.80305084772408,60,24,2,0,F M S,Marseille,9,10.044410016387701,15.537382535636425,4.586214108392596
3799,Wesley Said,29,1845,9,4.092508629895747,2,2.124414786696434,49,14,4,0,F M S,Dijon,9,4.092508629895747,7.125699419528246,1.4734861850738525
6355,Kostas Mitroglou,19,860,9,10.871374070644379,0,0.8671731995418668,44,11,2,0,F S,Marseille,9,10.871374070644379,9.712192833423615,0.8796325139701366
464,Max Gradel,29,2420,8,7.475238494575024,1,4.670558389276266,69,44,5,1,F M S,Toulouse,4,3.674767404794693,8.305693920701742,2.74668007530272
1210,Keita,23,1492,8,4.763001807034016,5,2.2393103521317244,32,16,2,1,F M S,Monaco,8,4.763001807034016,8.368176840245724,2.1813123375177383
1524,Stevan Jovetic,15,746,8,6.154983628541231,1,0.4828283991664648,35,8,1,0,F M S,Monaco,8,6.154983628541231,8.861549945548177,2.5821572970598936
3333,Francois Kamano,35,2035,8,8.288840528577566,4,3.0567326322197914,63,27,4,0,F M S,Bordeaux,7,7.528745803982019,11.61284040287137,2.6846153074875474
3390,Rémy Cabella,29,2317,8,8.44112743716687,6,5.485016904771328,60,49,3,0,F M S,"Marseille,Saint-Etienne",7,6.1609164057299495,15.19828981347382,7.477315533906221
3696,Morgan Sanson,33,2188,8,6.095412377268076,2,3.7177057955414057,53,37,8,0,M S,Marseille,8,6.095412377268076,14.939872913062572,7.449057276360691
4703,Adama Niane,33,2160,8,11.085373317822814,2,1.1182711124420166,74,17,6,0,F S,Troyes,6,9.565184501931071,11.703726936131716,1.8675440847873688
5662,Isaac Mbenza,38,2090,8,7.547265041619539,0,1.1940422980114818,55,29,4,0,F M S,Montpellier,8,7.547265041619539,9.759234627708793,2.4909240351989865
960,Clinton N&#039;Jie,22,855,7,5.697284044697881,3,3.2677078042179346,30,15,2,0,F M S,Marseille,7,5.697284044697881,9.155097292736173,1.5613418957218528
3420,Fabinho,34,3060,7,5.170689343474805,3,4.252503065392375,25,36,8,0,M,Monaco,3,2.130308272317052,16.51916810683906,14.181379232555628
3474,Younousse Sankhare,29,1886,7,6.342792186886072,1,1.5699118869379163,39,20,5,0,F M S,Bordeaux,7,6.342792186886072,10.463422318920493,4.725961034186184
3691,Robert Beric,15,1051,7,6.99660075828433,1,1.0987986847758293,24,4,0,0,F S,Saint-Etienne,6,5.4764098189771175,5.347639463841915,0.738793209195137
3749,Jonathan Bamba,34,2565,7,9.11235148459673,8,8.142907910980284,68,54,1,0,F M S,Saint-Etienne,3,6.072165219113231,16.868887617252767,5.890205463394523
5608,Naim Sliti,31,2302,7,5.436725726351142,6,5.458876829594374,58,59,2,0,F M S,Dijon,5,3.916535548865795,11.404536596499383,4.498067094013095
5677,Florent Mollet,22,1419,7,3.8152437694370747,1,0.9046014957129955,44,20,6,0,F M S,Metz,6,3.055148769170046,5.639349233359098,2.5675193835049868
5980,Stéphane Bahoken,26,1678,7,6.243412042036653,1,1.918734012171626,37,13,5,0,F S,Strasbourg,7,6.243412042036653,9.749432541429996,2.4055799124762416
536,Dimitri Payet,31,2366,6,8.34452211484313,13,15.513514764606953,58,120,6,0,F M S,Marseille,4,6.06430509313941,24.284989908337593,9.171283685602248
