id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
2371,Cristiano Ronaldo,35,3103,48,39.30874598119408,16,13.600629400461912,225,76,5,1,F M,Real Madrid,38,30.38968110177666,43.60805014614016,7.520235439762473
2097,Lionel Messi,38,3374,43,35.89176997169852,18,17.61194877512753,187,95,4,0,F S,Barcelona,38,31.432101871818304,54.75358371436596,19.756728649139404
2099,Neymar,33,2573,22,22.72161516547203,7,8.261538552120328,95,52,6,0,F S,Barcelona,21,21.978335231542587,36.88821509107947,11.678398191928864
2270,Antoine Griezmann,37,2490,22,14.709659114480019,1,2.6077212067320943,78,23,6,0,F M S,Atletico Madrid,22,14.709659114480019,18.479457587003708,4.551564801484346
1125,Carlos Bacca,37,2581,20,19.27924784179777,6,4.728215850889683,69,31,4,0,F S,Sevilla,14,13.33366437535733,16.08634595107287,2.6682418268173933
2410,Aduriz,31,2586,18,16.69646647386253,4,4.4467538595199585,88,17,12,0,F S,Athletic Club,13,12.980456380173564,15.038962718099356,0.9233690993860364
4119,Alberto Bueno,36,2897,17,14.516713252291083,4,2.517066325992346,94,27,4,0,F M S,Rayo Vallecano,15,12.286879865452647,17.154036816209555,4.204859122633934
2098,Luis Suárez,27,2182,16,14.542303636670113,14,13.520650519058108,75,60,4,0,F S,Barcelona,16,14.542303636670113,28.306167721748352,6.215008330531418
2370,Karim Benzema,29,2325,15,12.412422547116876,10,7.889433122240007,69,45,1,0,F,Real Madrid,15,12.412422547116876,27.088972508907318,11.037373565137386
2480,Jonathas,34,3024,14,10.753830209374428,7,3.3865047628059983,87,30,10,1,F,Elche,14,10.0105522274971,14.282631981186569,3.5719570526853204
4060,Sergio García,35,3030,14,10.27076517418027,9,8.130713621154428,80,52,9,0,F M S,Espanyol,12,8.784336168318987,17.210234811529517,4.55759222432971
1732,Nolito,36,2970,13,11.040581971406937,13,14.72691248357296,105,96,11,0,F M S,Celta Vigo,10,8.067464888095856,26.532404277473688,9.863798018544912
2249,James Rodríguez,29,2299,13,5.519279638305306,13,9.412156958132982,53,77,5,0,F M,Real Madrid,13,5.519279638305306,23.724572151899338,14.519155323505402
2251,Gareth Bale,31,2585,13,14.101813523098826,9,8.747156329452991,103,51,2,0,F M S,Real Madrid,12,13.3585365395993,25.971953329630196,9.504097630269825
1295,Mario Mandzukic,28,1948,12,11.908576261252165,5,3.6252304455265403,55,23,10,0,F S,Atletico Madrid,9,9.678742226213217,9.323288757354021,1.6371140982955694
1709,Cristhian Stuani,37,1739,12,10.008840000256896,0,0.8513315953314304,45,8,4,1,F M S,Espanyol,10,8.52228500507772,8.995407146401703,0.6806013053283095
2274,Luciano Vietto,32,1886,12,11.41036032512784,2,2.5598079338669777,78,23,5,0,F S,Villarreal,12,11.41036032512784,16.552209574729204,4.9732045331038535
2087,David Barral,35,2656,11,10.158799225464463,0,0.41058419924229383,74,14,11,0,F M S,Levante,9,8.672241235151887,10.454802298918366,2.34543366311118
2378,Daniel Parejo,34,2932,11,8.296007987111807,5,2.8324858052656054,54,42,13,1,M S,Valencia,8,4.5796198807656765,12.694636755622923,9.216312901116908
2380,Paco Alcácer,32,2179,11,10.355727320536971,5,3.748622788116336,61,23,2,1,F S,Valencia,11,10.355727320536971,13.77785936743021,1.367120698094368
4038,Joaquín Larrivey,35,2208,11,12.857861276715994,2,1.0615882892161608,63,15,5,0,F S,Celta Vigo,11,12.857861276715994,14.995860312134027,2.903863303363323
2116,Felipe Caicedo,34,1889,9,6.490869594737887,2,1.0703784096986055,33,20,2,0,F S,Espanyol,9,6.490869594737887,6.063696620985866,2.2465324085205793
2416,Carlos Vela,29,2057,9,4.972799095325172,3,3.0636547058820724,61,21,5,0,F M S,Real Sociedad,8,4.229521083645523,7.241390626877546,2.226810123771429
2591,Mikel Arruabarrena,34,2560,9,6.2010744251310825,3,1.9117429852485657,36,29,10,0,F M S,Eibar,7,4.714521382004023,6.114034404978156,1.3222411964088678
897,Juanmi,34,2248,8,7.488385254517198,0,2.241188321262598,37,22,4,0,F M S,Malaga,8,7.488385254517198,9.958866827189922,1.3227483909577131
2082,Youssef El-Arabi,28,1993,8,8.05967964604497,2,2.6620386335998774,50,21,4,1,F S,Granada,4,5.086575496941805,6.507235091179609,1.0375646110624075
2184,Casadesús,35,2423,8,5.683629917446524,2,2.9518559258431196,49,34,6,0,F M S,Levante,8,5.683629917446524,7.544140742626041,1.5407576756551862
2442,Kevin Gameiro,26,919,8,9.376229289919138,2,2.843059314414859,32,19,0,0,F S,Sevilla,6,7.889802489429712,11.27155240997672,0.9248364046216011
4046,Tomer Hemed,35,2334,8,9.934354701079428,4,2.3858303129673004,70,12,3,1,F S,Almeria,6,8.447801717557013,8.971749635413289,2.0733522940427065
191,Chicharito,23,849,7,4.650473950430751,4,3.9710977897047997,30,11,2,0,F S,Real Madrid,7,4.650473950430751,8.768474435433745,2.5510267578065395
2065,Vicente Iborra,26,2029,7,6.881373321637511,1,1.7642168924212456,39,20,7,0,M S,Sevilla,7,6.881373321637511,12.004606183618307,5.441505823284388
2120,Gerard Moreno,26,1617,7,6.069447426125407,3,2.1075226198881865,41,22,2,0,F S,Villarreal,7,6.069447426125407,8.314289772883058,2.197857746388763
2200,Álvaro Vázquez,21,1749,7,6.728370503522456,0,1.0610015969723463,35,15,2,0,F M S,Getafe,6,5.985088483430445,7.4867631029337645,1.553477205336094
2304,Leo Baptistao,25,1806,7,6.173106098547578,1,2.7550311870872974,45,17,3,0,F S,Rayo Vallecano,7,6.173106098547578,9.191353667527437,0.5367698948830366
2382,Pablo Piatti,28,1920,7,4.2952605579048395,6,6.90936272777617,30,53,2,0,F M S,Valencia,7,4.2952605579048395,11.32630468532443,4.529572560917586
2384,Santi Mina,20,1171,7,7.878260970115662,1,0.8535907221958041,34,9,6,0,F M S,Celta Vigo,6,7.134983949363232,8.895241349935532,1.9549092259258032
2535,Imanol Agirretxe,31,1948,7,7.444437285885215,1,0.45986669324338436,74,14,2,0,F S,Real Sociedad,7,7.444437285885215,7.918224496766925,1.1816427847370505
2542,Nabil Ghilas,27,2099,7,5.419194495305419,0,1.3464703233912587,44,22,1,0,F M S,Cordoba,5,3.9326390586793423,6.187744461931288,1.747474999167025
575,Nordin Amrabat,31,2037,6,7.050288911908865,4,4.17148865852505,47,34,7,0,F M S,Malaga,3,4.077181529253721,11.494933294132352,3.5857747131958604
611,Nicolás Otamendi,35,3102,6,3.1114870849996805,0,0.08121890015900135,20,3,9,1,D,Valencia,6,3.1114870849996805,4.894688945263624,4.794739529490471
687,Pedro,35,1523,6,7.806145261973143,6,6.433853264898062,38,25,3,0,F S,Barcelona,6,7.806145261973143,20.684921579435468,8.467201376333833
1674,Sofiane Feghouli,33,1933,6,4.930529720615596,6,4.677291356027126,34,27,5,0,F M S,Valencia,6,4.930529720615596,11.596512530464679,4.847493122331798
1700,Lucas Pérez,21,1560,6,6.267497669905424,3,2.1638087183237076,49,24,6,0,F M S,Deportivo La Coruna,5,4.780941676348448,7.974012084305286,2.5072674080729485
2349,Ikechukwu Uche,23,1387,6,8.848521346226335,1,1.874442694708705,42,21,2,0,F S,Villarreal,5,8.105243364349008,11.253378219902515,2.924548901617527
2511,Vitolo,28,2091,6,5.207567173987627,3,2.6266980543732643,31,16,6,0,F M S,Sevilla,6,5.207567173987627,11.074706198647618,4.502245657145977
4133,Federico Piovaccari,28,1590,6,5.5489568673074245,0,0.21674519684165716,30,5,6,2,F M S,Eibar,6,5.5489568673074245,4.164632227271795,0.27798440121114254
